,0
273,1.282982498120467
274,0.6062246839448266
275,1.612774870376411
276,2.2677699568159877
277,1.057907118008664
278,1.646038902023691
279,1.4585629612213757
280,1.4175544608465334
281,0.667710025994237
282,0.7654434280929359
283,2.069392576270207
284,0.9636291881086315
285,0.9707723529384196
286,5.177588699164001
287,1.4245837258368057
288,2.9708351657418945
289,2.7576609023026344
290,0.7456009513744799
291,0.36610425716949413
292,1.3483092778366443
293,1.7647672928754141
294,3.0050920738665643
295,1.3864942003198815
296,1.1127201059627494
297,3.0047826418101575
298,1.3863551314568852
299,3.4467524535253573
300,3.786182367883707
301,1.7468741388784386
302,2.293137450439974
303,3.0056243885211833
304,1.8783186825069635
305,2.097976267145417
306,2.334105342894276
307,2.500293599238156
308,2.6666973897898028
309,1.4039991672196583
310,0.6606046786395169
311,0.7578514005327283
312,2.081439769469271
313,0.9696698748260255
314,0.9737788500996638
315,4.973957013684995
316,-0.7895323757173605
317,1.3315086398288327
318,0.6832961920663032
319,2.6541471695194865
320,1.2368617736832435
321,1.076185574187228
322,1.6518572622259244
323,0.7805250314094352
324,1.6131482938092137
325,2.3733488517638968
326,1.1073684438605864
327,2.0757731385639326
328,1.7383699816154403
329,1.5926546449361145
330,1.7448870077303547
331,1.8816166529372105
332,2.0043065758331498
333,2.115465304653073
334,1.4605254158079486
335,0.6872271347626874
336,0.7865984011281186
337,2.0718789242432027
338,0.9648076341021363
339,0.9713347589286713
340,0.9839656615849002
341,2.6862058232630006
342,2.104529967134974
343,0.9990175022752581
344,3.900754232576488
345,1.1433481634767788
346,1.4479594641764792
347,0.6769942470091096
348,0.768460517238925
349,0.47410841402554843
350,1.2576687512212
351,1.824320076650537
352,0.8530002229014607
353,1.260403818373352
354,1.3693121591587587
355,1.2042986462047764
356,0.0017941204125760245
357,1.1532619101365722
358,0.07637541983621203
359,1.1230386284521934
360,1.4431559615256895
361,0.6790088661455148
362,0.7779377397835301
363,2.0700019114970547
364,0.9639275380424901
365,0.9709087739205526
366,2.39434555080901
367,0.6894112788128396
368,1.4024294751043729
369,1.4743515690297715
370,0.704370986642977
371,2.7306654130325745
372,1.3590888242903112
373,1.8046608704625229
374,0.8420298383001208
375,0.9070030134961162
376,1.4322045024098757
377,0.674983613833616
378,1.667417238984295
379,2.2737306143110962
380,1.0608627755283409
381,1.6723165501231636
382,1.5097577185182247
383,1.4445115980077066
384,1.4387692446799736
385,1.6602288050663634
386,1.7355487098106372
387,1.8662888191385179
388,1.4094068514048284
389,0.6639819220992628
390,0.7611954042771916
391,2.0696449526560463
392,0.9637421557596321
393,0.9708271387974194
394,5.780425549291437
395,1.585696757565412
396,3.3130895294075673
397,2.487179395893868
398,0.6702986326802785
399,0.3313441997807428
400,1.2221062663912208
401,1.817941561721876
402,3.342471401796846
403,1.5397655773847039
404,1.1463694778962628
405,3.341806484842602
406,1.539507896627456
407,3.791054424715284
408,4.211252516908115
409,1.9399784617554587
410,2.4471562462702363
411,3.3426426695811453
412,1.9303467235572935
413,2.164158853779781
414,2.4034506090636785
415,2.5764527253212437
416,2.7469082750849942
417,1.4078095071451007
418,0.6625631432382767
419,0.7598408156921286
420,2.080545431841559
421,0.9692123764447081
422,0.9735711735578555
423,3.2605688472388628
424,0.9198417227100424
425,1.8918854392613011
426,4.1267892642363595
427,1.1309239612113116
428,0.5451244641872455
429,2.053152260638479
430,1.4970486272624757
431,1.954045407263647
432,0.9113806768372612
433,0.9445483555691159
434,1.9014280403907426
435,0.8876815987307588
436,2.0150443256754533
437,2.4619465998847136
438,1.1482908872523194
439,1.8605547776871085
440,1.9072160865254177
441,1.5791631353575357
442,1.7611052917955885
443,1.9511167140865486
444,2.092919854747915
445,2.2307905931223795
446,1.317023355154586
447,0.620100443714121
448,0.6970753694880503
449,2.088081853887723
450,0.9727612201147622
451,0.9751707595978707
452,4.859679758963861
453,1.2416556929404066
454,2.780592353043284
455,3.0609640895273857
456,0.8046582243848472
457,0.3959760657319084
458,1.4492670666659697
459,1.7238971540835137
460,3.5333752716260065
461,2.8192546225673794
462,1.2994937283494115
463,1.087957810797763
464,2.8147536527564796
465,1.2967984420310965
466,3.235039752669688
467,3.539676495462754
468,1.6294492435086518
469,2.18747897410918
470,2.8179527801833726
471,0.7088352657073443
472,1.8344225269682684
473,2.048685186074344
474,2.2751874900078244
475,2.441164029388546
476,2.597998570048114
477,1.4055873171195494
478,0.6613927923903995
479,0.7584675350729063
480,2.0807762079284964
481,0.9692790495058243
482,0.9735781450118165
483,4.859836528979706
484,1.241690028937003
485,2.7806431315704843
486,3.0629942142467406
487,0.804780821967621
488,0.39607413988234014
489,1.449479568682743
490,1.7239243887841362
491,3.5335858398362014
492,2.819417419353393
493,1.299575180301726
494,1.087994094631731
495,2.8148210511202136
496,1.2968190887016848
497,3.2349992389934417
498,3.539713436176404
499,1.6294385975930807
500,2.1875938981222447
501,2.818068321256776
502,0.7087648002767305
503,1.834463888069876
504,2.048705829219829
505,2.275182374791507
506,2.4411414105678846
507,2.597960520222749
508,1.4055590124883897
509,0.6613804276456546
510,0.7584300941985046
511,2.080784175573753
512,0.9692839465097656
513,0.9735811879868467
514,5.105009138170819
515,1.305268337025059
516,2.9298082548488296
517,2.818097453526484
518,0.7610084723740567
519,0.3737178196438238
520,1.3722626164983027
521,1.7568887749824396
522,3.7542085679825052
523,2.967683939764833
524,1.3684222660761467
525,1.106942240620887
526,2.9674765659567472
527,1.368327126921269
528,3.41622212637256
529,3.7439499101684626
530,1.726294371179846
531,2.284698760424356
532,2.9686313298932774
533,-0.7113830510737731
534,1.8699454583776463
535,2.0832700484832434
536,2.3219719560674426
537,2.4837882230168042
538,2.652344275503717
539,1.4027866554816513
540,0.660028897371252
541,0.757126106662785
542,2.08165046252194
543,0.9697512837451708
544,0.9738312724118815
545,4.88918042088342
546,1.2515179302450918
547,2.802620235158843
548,3.005195150552841
549,0.7932498690249896
550,0.38908595331980844
551,1.4313161977197884
552,1.73102874069215
553,3.5625020059295256
554,2.837127916892207
555,1.3089257396821141
556,1.0905004768938715
557,2.8367077555567777
558,1.3087303832440498
559,3.2640173204436365
560,3.5714354656370246
561,1.6475182927976308
562,2.204679284538478
563,2.8378683885497376
564,0.6710902742923144
565,1.8437283254469583
566,2.058350506673977
567,2.288530702125905
568,2.4541510817266707
569,2.613821010769719
570,1.4061174976409065
571,0.6616990419668417
572,0.758952505004939
573,2.0808515790513487
574,0.9693265127966808
575,0.9736041287763879
576,5.323009061951004
577,1.3586678988773528
578,3.0568361341339467
579,2.6771861304476365
580,0.7352092266672443
581,0.3615392273166498
582,1.3241127980864567
583,1.781970602990897
584,3.9502565422316884
585,3.1040043296631072
586,1.430290559445039
587,1.1227405768087642
588,3.1020543794837514
589,1.4291801325447355
590,3.581691966588859
591,3.9241758623375884
592,1.80783333395668
593,2.336030298680719
594,3.1035101619319523
595,-0.9064808049117525
596,1.894574247679153
597,2.0986290002350825
598,2.3520659109178634
599,2.5027405661903277
600,2.6863115320871236
601,1.3987903675364666
602,0.6579841477237933
603,0.7546495132145237
604,2.082479178574275
605,0.9701580517050107
606,0.9740144559291122
607,4.917024564773175
608,1.258957641296894
609,2.819795361175272
610,2.9770727321641415
611,0.7882748366966392
612,0.3865000339933652
613,1.422453891671326
614,1.7351059206777424
615,3.5885870448576815
616,2.8548237621073294
617,1.3173816391832667
618,1.0938146481192843
619,2.8542498993834777
620,1.3171120367669025
621,3.284772537445064
622,3.5947699692003936
623,1.658761627571114
624,2.2171160944424346
625,2.8552661959952976
626,0.5742149500016694
627,1.8481335793197127
628,2.059470520790394
629,2.2943758684122537
630,2.4555803971583123
631,2.620686597157311
632,1.4056116458776216
633,0.6614304876365972
634,0.7586088054698744
635,2.0809304784529736
636,0.9693816885598746
637,0.97361709283159
638,2.7770966014429614
639,0.7486867504036813
640,1.4837968843956264
641,1.4018826345325603
642,0.6658414702591414
643,2.603095514226613
644,1.4662311219704398
645,2.508819057270113
646,2.368222473210441
647,1.1088776452366733
648,1.0331446978877514
649,1.5242092790378994
650,0.7228939007388089
651,1.68747515152147
652,2.3857895664952995
653,1.1140005476760475
654,1.851795626447899
655,1.6409095280130992
656,1.346236444575233
657,1.5330287887451446
658,1.6543025645284188
659,1.783796382583602
660,1.8946049652263812
661,1.99851763515854
662,1.4039883948660599
663,0.6616658648960508
664,0.7580241144495394
665,2.070341471453334
666,0.9641058420788419
667,0.9710406389100128
668,2.7123345604415876
669,0.7280101623514641
670,1.4578578354410683
671,1.419959036378066
672,0.6753771046765878
673,2.63510276349305
674,1.4477964695195822
675,2.4659544149711934
676,2.301013176690868
677,1.074615774978161
678,1.0215248575294
679,1.497756091332913
680,0.7085646148471921
681,1.6807277473099518
682,2.3757486152238814
683,1.1084732370014871
684,1.8202938618308862
685,1.618023353690302
686,1.321865724595903
687,1.5173532195127584
688,1.6306106001148546
689,1.7609816222655956
690,1.8690020858441598
691,1.972028595069486
692,1.401262240527115
693,0.6605918029834477
694,0.7563153487539671
695,2.0704961143792175
696,0.9641507337608476
697,0.9710318016972767
698,2.7569862181663582
699,0.739902740541198
700,1.4736166917130578
701,1.4069483516682175
702,0.6692113892192553
703,2.610637014653712
704,1.4584382022914815
705,2.4911038299090773
706,2.3462020145059976
707,1.095635382814489
708,1.0294354344503274
709,1.5103766962271838
710,0.7144796840503069
711,1.6806644844854204
712,2.376487573822478
713,1.1087775520952483
714,1.8415502565557644
715,1.629209027425518
716,1.3391881644496608
717,1.5255355689909247
718,1.6441156139794475
719,1.7726511906717988
720,1.8823448056576286
721,1.9854752588927602
722,1.4053486655536984
723,0.6624002922957316
724,0.7588975847088099
725,2.070010121794797
726,0.9639160059335118
727,0.9709282770817701
728,2.6976321165175263
729,0.7247352718008263
730,1.4533076533365918
731,1.425622282743101
732,0.6778902489892294
733,2.6462502033287847
734,1.4462449986015238
735,2.46368507339516
736,2.289110526837265
737,1.0697082260556292
738,1.0193891552172858
739,1.49666018039129
740,0.708436075117343
741,1.6848035096591667
742,2.385437376616279
743,1.1131960471791946
744,1.8167276627794253
745,1.6167006940412898
746,1.315507723627813
747,1.5170823767534072
748,1.6282150448899044
749,1.7601541877238245
750,1.8674811689685182
751,1.9708675979163777
752,1.3975350042393229
753,0.6588330133208014
754,0.7540149925904703
755,2.071071382202258
756,0.964435858283128
757,0.971185183684385
758,2.7486770275218584
759,0.7375610476553308
760,1.4705439863412895
761,1.4092084440934507
762,0.6703727191874752
763,2.614799251421979
764,1.45608125409774
765,2.485487795718627
766,2.3373717283329043
767,1.091389432686873
768,1.0278534274744269
769,1.5074379757797376
770,0.7130383232912046
771,1.6800494997525572
772,2.3737883395674846
773,1.1075164184086452
774,1.8371466485985932
775,1.626712817351202
776,1.335993158553496
777,1.5235615987613755
778,1.6411403862789307
779,1.7698318741442474
780,1.8792198472951684
781,1.982243914489794
782,1.405054670149318
783,0.662282625903818
784,0.7587126121432702
785,2.0700379128551436
786,0.9639271481857062
787,0.9709191330765758
788,3.24017400081258
789,0.8721260396294083
790,1.6568217404611438
791,1.2906663785357526
792,0.6131892947007452
793,2.395994800400311
794,1.5994513110631017
795,2.907269081300936
796,2.8829097571846094
797,1.348463779362268
798,1.10638409166769
799,1.8682756722609473
800,0.8830542004028661
801,1.9151881326218698
802,2.5884102090697647
803,1.2094100815881064
804,2.128493249676055
805,1.9021357605607452
806,1.4675532994405078
807,1.6604821673600996
808,1.8332112726901029
809,1.9879679012649727
810,2.12630507340866
811,2.251062459780851
812,1.3881616099712475
813,0.6539107083888541
814,0.7494310913825747
815,2.0713249354790366
816,0.9646087037587677
817,0.9713777681712599
818,1.3616980041853641
819,1.3888030516491396
820,1.3514329094631299
821,1.2733445331575315
822,1.1462575010702223
823,0.955513064250272
824,0.7347900644806304
825,0.5298645982545596
826,1.3628260766312623
827,1.399017161665004
828,1.3836286844647645
829,1.3292368601571019
830,1.2323833213201962
831,1.0740481401687303
832,0.8597782834693319
833,0.638977283333656
834,1.4574686800783865
835,1.5306606265027045
836,1.5469416205297644
837,1.5232334663758287
838,1.4580030346431496
839,1.3189635803630888
840,1.0953070142366594
841,0.8259502360246627
842,1.37595316099635
843,1.418584267367555
844,1.4091245546863969
845,1.363249146669204
846,1.2752410640439487
847,1.1253505286894945
848,0.9140302269251032
849,0.6845358343968353
850,1.4761230920502837
851,1.5581173199694653
852,1.5786414982566737
853,1.559367270609798
854,1.498952310892901
855,1.3624783085360692
856,1.1377300822335845
857,0.8589488521017744
858,1.6059945597772665
859,1.660887351754924
860,1.6682138307305023
861,1.6410733967592628
862,1.5721095395467564
863,1.4180584508894858
864,1.172864813385719
865,0.8807848082497494
866,1.7304622184851068
867,2.0843297347130965
868,2.1771432633639742
869,2.1129707827033637
870,1.9168268554810235
871,1.6347878101981421
872,1.2976927899415678
873,0.9522704907095615
874,1.4314322915920736
875,1.6514134258919309
876,1.6965578423564391
877,1.627587026477197
878,1.4779264940706247
879,1.264322564902927
880,1.0070303134186567
881,0.7481324998829515
882,0.29607927807497236
883,0.47916124641369995
884,0.5117955435624225
885,0.5047698188098083
886,0.46970824175451986
887,0.39394729273755835
888,0.31057516885347475
889,0.22338472255910405
890,1.3061098568803369
891,1.493449467963951
892,1.5198580251679497
893,1.4517932651396575
894,1.3070346326952849
895,1.1154063431900243
896,0.8828716706211136
897,0.6536422890430141
898,0.6418138027037995
899,0.7294362810105685
900,0.7432835749430536
901,0.7063653106584756
902,0.634352423683087
903,0.5379354310625266
904,0.4235245182135007
905,0.31458756933761967
906,1.7039852996209093
907,2.4207581924992168
908,2.66985595261188
909,2.7022819388652426
910,2.5342344559923706
911,2.127496377019729
912,1.6902874184913967
913,1.2193062857393622
914,-0.04214365602132603
915,-0.046485649805480894
916,-0.29826106183742
917,-0.29840498014808464
918,-0.10131535514626071
919,0.029458256856906454
920,0.05943590482652098
921,0.09079761783244099
922,-0.22537302452381147
923,-0.20459480202395544
924,-0.31610065183180786
925,-0.2851467978034553
926,-0.0587947946086905
927,0.07748954054383152
928,0.11888387294165986
929,0.11726439460635309
930,-0.11860131991379397
931,0.16194116009527432
932,-0.2855396709966708
933,-0.30460215144294744
934,-0.20074040830667167
935,-0.08039104489873675
936,-0.0418625802920936
937,0.017487591088609207
938,-0.24215276164729493
939,-0.28540175538642315
940,-0.28247708383674003
941,-0.28771767157938377
942,-0.034652777233000163
943,0.09294106047870664
944,0.12024788371057166
945,0.11431632329186678
946,-0.28855219642260327
947,-0.3193481109601641
948,-0.255446974401197
949,-0.2721271577859616
950,-0.012370873812963803
951,0.08914199752477563
952,0.10757811373710162
953,0.11239747178635073
954,-0.3106490250278496
955,0.2031045382293298
956,-0.24068325903007867
957,-0.29064524700288435
958,-0.21140825608214506
959,-0.06784169269461339
960,-0.048934390405154606
961,-0.001925650039167848
962,0.992789591571204
963,0.990795740881001
964,1.012603330820589
965,0.9964786522538867
966,0.922547094927013
967,0.7876036438471344
968,0.6190212411004138
969,0.43738289479924924
970,1.0628002581442277
971,1.0265033147699838
972,1.0068478575322604
973,0.9765824394319322
974,0.8954970935530906
975,0.7652700578547305
976,0.5949581057041109
977,0.4192613475635298
978,0.9214524247255227
979,0.9245835761615236
980,1.016946246662466
981,1.0050928651764992
982,0.9417666450649285
983,0.7826316124463152
984,0.5977834031519309
985,0.41630426130814174
986,1.0905262863475105
987,1.0484331058031096
988,1.001319712424866
989,0.967802947204234
990,0.864964383434085
991,0.7261962757851561
992,0.5686818092998658
993,0.3999031812404051
994,1.1059717120099957
995,1.0539037362132617
996,1.000282334864976
997,0.9633945795689735
998,0.8569953228109798
999,0.712589885221906
1000,0.5564175051708995
1001,0.39054645157995455
1002,0.9153262344441716
1003,0.8655468010228319
1004,0.9899048838733272
1005,1.0099809068968053
1006,0.9708569949868953
1007,0.8131512171102792
1008,0.6403976676031629
1009,0.4513077881517312
1010,1.1902440817103672
1011,0.9051469312761898
1012,0.7062642828488296
1013,0.5522074308007027
1014,0.37498524797698135
1015,0.22184677233210529
1016,0.13689532503071844
1017,0.07511591494404536
1018,0.050688483438198526
1019,0.029719744198448573
1020,0.5634480205716547
1021,0.4037078486419381
1022,0.33250084282723646
1023,0.2861135185510639
1024,0.2106881423097558
1025,0.12738345860251732
1026,0.08113786336057485
1027,0.04344031345731644
1028,0.031025790616328836
1029,0.018898914554183792
1030,0.7146144816270763
1031,1.5657112034280574
1032,1.496321940430552
1033,1.4234471389923458
1034,1.3463616752764467
1035,1.2574963820442175
1036,1.137207156475673
1037,0.9941507454996606
1038,0.8642915842286076
1039,1.5521726157079059
1040,1.4805979279400459
1041,1.4119796943181102
1042,1.3376005642419793
1043,1.2469014196722576
1044,1.1393710093014904
1045,1.020149478122332
1046,0.9135052250493885
1047,1.5684931178821877
1048,1.5057576900384728
1049,1.4500777320060485
1050,1.3908043321256578
1051,1.3241745573800756
1052,1.2495163839817578
1053,1.17213163908289
1054,1.103799694417284
1055,1.5546620661292125
1056,1.4841349247995879
1057,1.4154702658783394
1058,1.3418864579928236
1059,1.2541428723066164
1060,1.1497884782987684
1061,1.0396752568425416
1062,0.9419168345096123
1063,1.5734202121946683
1064,1.5141639066826806
1065,1.4614635646035683
1066,1.4061457026694606
1067,1.3451762720382199
1068,1.2783400299906509
1069,1.210924294775242
1070,1.151378295767912
1071,1.8773721600074957
1072,1.6868397136865676
1073,1.6034574051122985
1074,1.5389444163415498
1075,1.4651956611665051
1076,1.3799582599632607
1077,1.286373786421532
1078,1.201435540110496
1079,1.2543444295337087
1080,1.1913907123765815
1081,1.1009035887646315
1082,1.0056149852799021
1083,0.8815339022080918
1084,0.7341223319166331
1085,0.5586464538015551
1086,0.41886651798176994
1087,1.249659836306634
1088,1.1842917621051092
1089,1.0954394144882238
1090,0.9951630656938398
1091,0.867121958438634
1092,0.7133372455388274
1093,0.5344674030473369
1094,0.39376624921809217
1095,1.2151817839697736
1096,1.1228305673476007
1097,1.0041388664476378
1098,0.8484663487301664
1099,0.6400949375058008
1100,0.43851420350013026
1101,0.257796154246373
1102,0.15311088952059465
1103,1.2459256034296815
1104,1.1793987503072567
1105,1.0872614833026581
1106,0.9848205717379718
1107,0.85059786919206
1108,0.688009313471149
1109,0.5048079240922347
1110,0.3659006326440469
1111,1.206549203495226
1112,1.1079991199577004
1113,0.980529658378013
1114,0.8020070598511241
1115,0.5775683059531633
1116,0.37854316922630393
1117,0.20628023348577393
1118,0.11248696582373656
1119,1.062000362165486
1120,0.9277045353188286
1121,0.7466111427747395
1122,0.529378793230905
1123,0.323454116077913
1124,0.19258397718323025
1125,0.09937440050303294
1126,0.04845235969278271
1127,2.0275832633717985
1128,1.5992759344246867
1129,2.025029976036061
1130,2.6117678438504917
1131,1.5357153457054709
1132,0.2538855551145233
1133,5.144166357464161
1134,0.03732931572585726
1135,4.959913575186807
1136,3.061616490437598
1137,0.6575675271950883
1138,0.008898777724395604
1139,2.4811674946799354
1140,2.271918429633488
1141,0.7745122979378745
1142,0.4080423526618849
1143,5.160440634856446
1144,3.590376691186984
1145,2.9557439551974802
1146,0.39686119342562987
1147,0.018757403705336625
1148,5.160440634856446
1149,3.218479056392841
1150,3.6071329819231113
1151,0.018757403705336625
1152,5.160440634856446
1153,3.623569240506246
1154,0.4452033240772123
1155,2.9557439551974802
1156,5.160440634856446
1157,3.218479056392841
1158,3.6071329819231113
1159,0.018757403705336625
1160,0.41343820477329823
1161,3.4853045239535785
1162,5.616078160849171
1163,0.4452033240772123
1164,0.006164314572374555
1165,5.1604865381061815
1166,2.3357047751006306
1167,2.9699789960429155
1168,0.05488799666032967
1169,3.32174540970655
1170,1.6752198976858363
1171,0.783523017310006
1172,2.284206391421875
1173,0.8143851349001705
1174,1.7404477400308065
1175,0.8113624591946327
1176,1.3408770119088746
1177,0.6163250825645157
1178,2.0517839311311463
1179,0.9548537208387639
1180,1.9089043851410394
1181,0.8882174802199838
1182,1.4299685925955572
1183,0.6696685787478025
1184,1.5182693012216906
1185,0.6955377759958974
1186,1.0905944678617197
1187,0.5012006926339136
1188,0.5200537935899558
1189,0.23945988384023228
1190,0.6143916636534086
1191,0.5101874713404818
1192,0.03173176198768587
1193,1.3551932232086257
1194,0.6493359621992503
1195,1.6315783065682992
1196,2.3227225565042473
1197,1.09708649901198
1198,1.8930438332672708
1199,0.9017190446697135
1200,2.27133805144426
1201,3.1058901742415577
1202,1.4611978596214408
1203,1.4455945541399353
1204,0.6918679147138502
1205,1.7445769529616075
1206,2.4678379516242814
1207,1.1646111317545917
1208,0.9307592784688608
1209,0.4416906147618976
1210,1.1381161872990564
1211,1.258416838306518
1212,0.5949082458418733
1213,1.3406074582729057
1214,0.6416758917699399
1215,1.6152973595884434
1216,2.2977283736753824
1217,1.0841732919527038
1218,1.7383649883514682
1219,0.8327162822797519
1220,1.7055828117641192
1221,2.3656423348705258
1222,1.117489668358167
1223,1.5565860012841337
1224,0.7501599162214329
1225,1.645694930161218
1226,2.3346649780039765
1227,1.1027866142372085
1228,1.490059853587939
1229,0.7179281405454073
1230,1.7089428512954934
1231,2.371985485110618
1232,1.1214737897914777
1233,1.5169142732360485
1234,0.7308447690628717
1235,1.633856328866036
1236,2.322904464595844
1237,1.0972098818740765
1238,1.8531058530683342
1239,1.6540292937911873
1240,1.5977993382015094
1241,1.2350255493051212
1242,1.8062189923790852
1243,1.5638003234660358
1244,1.650970931505634
1245,1.455910671162431
1246,1.8653961666505186
1247,1.6750366897909874
1248,1.8531058530683342
1249,1.6540292937911873
1250,1.8531058530683342
1251,1.6540292937911873
1252,1.8531058530683342
1253,1.6540292937911873
1254,1.8531058530683342
1255,1.6540292937911873
1256,1.4432209087537156
1257,1.194741172762793
1258,1.6258822419097285
1259,1.4760318721034331
1260,1.7999996795448938
1261,1.6633986462409118
1262,1.9557097046713834
1263,1.812183667419956
1264,2.0942484800104677
1265,1.9384807753650473
1266,2.218595554603961
1267,2.0496082129756346
1268,2.331409316780454
1269,2.149611122028704
1270,1.6753092538835912
