,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
33,55.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0
34,41.0,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,70.0
36,0.0,55.523809523809526,0.6666666666666666,16.61904761904762,1.4285714285714286,2.142857142857143,4.238095238095238,3.857142857142857,3.0476190476190474,7.904761904761905,2.380952380952381,2.3333333333333335,7.666666666666667,9.095238095238095,4.238095238095238,3.142857142857143,5.9523809523809526,2.3333333333333335,5.666666666666667,15.571428571428571,13.047619047619047
37,69.0,11.0,0.0,0.0,0.0,36.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
38,0.0,69.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,16.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,43.0,45.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,52.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
42,22.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
43,63.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,73.0
44,3.0,51.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,87.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
46,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
47,54.0,8.0,0.0,0.0,0.0,36.0,26.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
48,0.0,45.8,1.0,6.6,0.0,9.1,7.8,2.7,0.0,5.0,0.2,5.9,13.3,7.4,0.0,6.4,0.0,10.0,0.0,10.0,7.1
49,5.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
51,0.0,49.54545454545455,6.590909090909091,11.5,5.590909090909091,0.0,7.2727272727272725,12.818181818181818,6.545454545454546,15.818181818181818,2.8636363636363638,6.590909090909091,2.3181818181818183,8.454545454545455,3.1818181818181817,4.954545454545454,1.5909090909090908,4.545454545454546,1.9090909090909092,0.36363636363636365,5.136363636363637
52,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
54,52.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
55,10.0,51.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
56,33.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,65.0,44.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,91.0,100.0,17.0,60.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,70.0,57.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
60,30.0,53.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
61,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,33.0
62,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
63,57.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,81.0
64,77.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0
65,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
66,36.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
67,59.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,47.0
68,0.0,31.4,0.0,2.1777777777777776,1.4,0.8222222222222222,1.0444444444444445,2.4,6.977777777777778,6.644444444444445,4.622222222222222,8.133333333333333,4.733333333333333,10.777777777777779,7.044444444444444,21.177777777777777,11.133333333333333,4.222222222222222,3.7777777777777777,4.4222222222222225,29.2
69,53.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0
70,30.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
71,55.0,17.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,38.75,0.5833333333333334,4.083333333333333,0.5,0.5833333333333334,5.0,4.333333333333333,0.3333333333333333,8.166666666666666,19.333333333333332,8.666666666666666,10.583333333333334,10.166666666666666,5.75,9.5,0.4166666666666667,5.416666666666667,5.0,0.75,13.916666666666666
73,5.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,54.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,37.0
75,56.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
76,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,50.0,87.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,55.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
79,30.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,59.5,3.6666666666666665,12.75,0.0,0.0,1.6666666666666667,2.25,4.583333333333333,7.333333333333333,11.333333333333334,0.0,2.3333333333333335,10.916666666666666,0.4166666666666667,0.0,0.0,9.0,7.833333333333333,9.833333333333334,1.8333333333333333
81,0.0,80.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,55.0,54.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
83,52.0,65.0,7.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,43.51851851851852,4.666666666666667,3.8518518518518516,0.0,4.62962962962963,4.0,2.185185185185185,7.407407407407407,10.851851851851851,12.703703703703704,2.7777777777777777,6.2592592592592595,4.925925925925926,5.703703703703703,1.2962962962962963,4.555555555555555,3.2962962962962963,4.0,1.8518518518518519,7.148148148148148
85,54.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0
86,0.0,79.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,19.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
88,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27.0
89,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0
90,2.0,13.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,47.94736842105263,4.894736842105263,9.947368421052632,0.631578947368421,2.0,1.736842105263158,11.578947368421053,2.8421052631578947,8.210526315789474,2.789473684210526,4.368421052631579,0.631578947368421,6.7894736842105265,5.157894736842105,0.0,3.1052631578947367,6.842105263157895,9.68421052631579,3.526315789473684,6.2631578947368425
92,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
93,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.0,4.0,11.0,0.0,0.0,0.0,0.0
94,64.0,79.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0
95,65.0,67.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
96,0.0,44.705882352941174,2.235294117647059,3.3529411764705883,0.0,0.0,0.0,0.35294117647058826,3.1176470588235294,9.411764705882353,0.5882352941176471,1.588235294117647,3.3529411764705883,5.823529411764706,2.235294117647059,1.5294117647058822,0.17647058823529413,3.823529411764706,6.352941176470588,7.352941176470588,2.9411764705882355
97,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
98,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0
99,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,72.0,0.0,6.0,0.0,0.0,0.0,0.0
100,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,13.0,56.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0
101,64.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
102,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
103,78.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
104,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
105,4.0,60.0,17.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
107,78.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
108,50.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0
109,40.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
110,76.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
111,72.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,69.0
112,46.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
114,2.0,55.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,51.53333333333333,3.066666666666667,11.133333333333333,2.2,0.7333333333333333,0.0,1.0,0.0,4.666666666666667,0.2,0.6666666666666666,1.6666666666666667,6.266666666666667,2.6666666666666665,0.06666666666666667,0.0,0.0,0.0,6.666666666666667,0.13333333333333333
117,59.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
119,63.0,71.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
120,14.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,37.0,46.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
123,32.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0
124,0.0,36.2,5.8,3.4,0.05,0.6,5.1,9.15,0.05,13.75,0.5,4.95,5.6,13.9,10.25,3.95,6.05,6.2,8.85,3.0,8.85
125,61.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0
126,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,24.925,1.525,5.65,4.775,0.7,2.175,4.975,1.225,16.875,3.475,2.425,7.325,15.975,12.075,5.775,13.475,2.725,0.0,2.7,6.15
128,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
129,52.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
130,9.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,46.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,88.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,5.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0
133,29.0,52.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
135,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,100.0
136,83.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0
137,91.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0
138,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,49.0
139,99.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
140,54.0,58.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
141,62.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
143,61.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,6.0,9.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,59.0
144,54.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
145,91.0,47.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
146,57.0,67.0,0.0,29.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,71.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0
148,32.0,51.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,39.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
150,37.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
152,0.0,50.94117647058823,9.352941176470589,12.705882352941176,0.0,0.0,4.235294117647059,4.470588235294118,4.705882352941177,1.2352941176470589,11.117647058823529,6.705882352941177,5.235294117647059,4.705882352941177,1.3529411764705883,2.6470588235294117,0.0,16.705882352941178,2.9411764705882355,0.0,11.764705882352942
